index,english,garo,category,notes,verification_tag,flags
3074,cup,Piala,,,none,DUPLICATE_KEY
3075,spoon,Chamus,,,none,DUPLICATE_KEY
3076,knife,Kettal,,,none,DUPLICATE_KEY
3077,pot,Dik·ke,,,none,DUPLICATE_KEY
3078,broom,Sal·re·at,,,none,DUPLICATE_KEY
3079,clothes,Ba·ra,,,none,DUPLICATE_KEY
3080,soap,Sabon,,,none,DUPLICATE_KEY
3081,mirror,Janera,,,none,DUPLICATE_KEY
3082,comb,Ken·chong,,,none,DUPLICATE_KEY
3083,lamp,Chakki,,,none,DUPLICATE_KEY
3084,key,Chabi,,,none,DUPLICATE_KEY
3085,bag,Jol·a,,,none,DUPLICATE_KEY
3086,book,Ki·tap,,,none,DUPLICATE_KEY
3087,axe,Rua (⚠ also means 'to pour' as verb),,,none,DUPLICATE_KEY
3088,day,Sal,,,none,DUPLICATE_KEY
3089,night,Wal,,,none,DUPLICATE_KEY
3090,morning,Pring,,,none,DUPLICATE_KEY
3091,noon,Saljatchi,,,none,DUPLICATE_KEY
3092,evening,Attam,,,none,DUPLICATE_KEY
3093,today,Da·al,,,none,DUPLICATE_KEY
3094,yesterday,Mejal,,,none,DUPLICATE_KEY
3095,tomorrow,Knal,,,none,DUPLICATE_KEY
3096,now,Da·o,,,none,DUPLICATE_KEY
3097,always,Pangnan,,,none,DUPLICATE_KEY
3098,sometimes,Gisep gisep,,,none,DUPLICATE_KEY
3099,week,Anti,,,none,DUPLICATE_KEY
3100,month,Ja,,,none,DUPLICATE_KEY
3101,year,Bilsi,,,none,DUPLICATE_KEY
3102,time,Somai,,,none,DUPLICATE_KEY
3103,day after tomorrow,Me·nnalo,,,none,DUPLICATE_KEY
3104,day before yesterday,Me·si·ja,,,none,DUPLICATE_KEY
3105,later,Ja·mano,,,none,DUPLICATE_KEY
3106,before,Skang,,,none,DUPLICATE_KEY
3107,early,Bakkan / Pring·seng,,,none,DUPLICATE_KEY
3108,late,Ja·man·chak·a,,,none,DUPLICATE_KEY
3109,never,Pangnan·ba (ja),,,none,DUPLICATE_KEY
3110,shirt,Chola,,,none,DUPLICATE_KEY
3111,traditional wrap (women),Dakmanda,,,none,DUPLICATE_KEY
3112,shawl,Rekkeng,,,none,DUPLICATE_KEY
3113,turban,Kotip,,,none,DUPLICATE_KEY
3114,shoes,Juta,,,none,DUPLICATE_KEY
3115,socks,Moja,,,none,DUPLICATE_KEY
3116,hat,Tupi,,,none,DUPLICATE_KEY
3117,ring,Jakstem,,,none,DUPLICATE_KEY
3118,necklace,Ripok,,,none,DUPLICATE_KEY
3119,earring,Nachil·ganna,,,none,DUPLICATE_KEY
3120,big,Dal·a,,,none,DUPLICATE_KEY
3121,small,Chon·a,,,none,DUPLICATE_KEY
3122,long,Ro·a,,,none,DUPLICATE_KEY
3123,short,Kan·dik·a,,,none,DUPLICATE_KEY
3124,tall,Chu·a,,,none,DUPLICATE_KEY
3125,new,Gital,,,none,DUPLICATE_KEY
3126,old,Gitcham,,,none,DUPLICATE_KEY
3127,good,Nama,,,none,DUPLICATE_KEY
3128,bad,Namja,,,none,DUPLICATE_KEY
3129,fast,Ta·rak·a,,,none,DUPLICATE_KEY
3130,slow,Ka·sna,,,none,DUPLICATE_KEY
3131,rich,Nokma / Man·e·cha·gipa,,,none,DUPLICATE_KEY
3132,poor,Kangal,,,none,DUPLICATE_KEY
3133,dry,Ran·a,,,none,DUPLICATE_KEY
3134,wet,Chon·a / Sosia,,,none,DUPLICATE_KEY
3135,tasty,Toa,,,none,DUPLICATE_KEY
3136,not tasty,Touja,,,none,DUPLICATE_KEY
3137,village,Song,,,none,DUPLICATE_KEY
3138,town,Songjinma,,,none,DUPLICATE_KEY
3139,school,Skul,,,none,DUPLICATE_KEY
3140,market,Bajal / Anti,,,none,DUPLICATE_KEY
3141,road,Rama,,,none,DUPLICATE_KEY
3142,field,A·ba,,,none,DUPLICATE_KEY
3143,office,Kam·ka·chakani,,,none,DUPLICATE_KEY
3144,church,Gilja·nok,,,none,DUPLICATE_KEY
3145,shop,Dokan,,,none,DUPLICATE_KEY
3146,hospital,Hospital / Sam·nok,,,none,DUPLICATE_KEY
3147,up,Kosak,,,none,DUPLICATE_KEY
3148,down,Ka·ma,,,none,DUPLICATE_KEY
3149,left,Jak·asi,,,none,DUPLICATE_KEY
3150,right,Jak·ra,,,none,DUPLICATE_KEY
3151,front,Mikkang,,,none,DUPLICATE_KEY
3152,back,Janggila,,,none,DUPLICATE_KEY
3153,inside,Ning·o,,,none,DUPLICATE_KEY
3154,outside,A·pal,,,none,DUPLICATE_KEY
3155,far,Chel·a,,,none,DUPLICATE_KEY
3156,near,Sepang,,,none,DUPLICATE_KEY
3157,north,Salgro,,,none,DUPLICATE_KEY
3158,south,Salgipeng,,,none,DUPLICATE_KEY
3159,east,Salaram,,,none,DUPLICATE_KEY
3160,west,Saliram,,,none,DUPLICATE_KEY
3161,center,Jatchi,,,none,DUPLICATE_KEY
3162,side,Rikam,,,none,DUPLICATE_KEY
3163,farmer,Game·cha·gipa,,,none,DUPLICATE_KEY
3164,teacher,Skigipa,,,none,DUPLICATE_KEY
3165,student,Porai·gipa,,,none,DUPLICATE_KEY
3166,doctor,Doctor / Sam·on·gipa,,,none,DUPLICATE_KEY
3167,nurse,Nurse,,,none,DUPLICATE_KEY
3168,driver,Gari·chalai·gipa,,,none,DUPLICATE_KEY
3169,carpenter,Bal·sol·gipa,,,none,DUPLICATE_KEY
3170,blacksmith,Sil·dak·gipa,,,none,DUPLICATE_KEY
3171,shopkeeper,Dokan·dakgipa,,,none,DUPLICATE_KEY
3172,tailor,Ba·ra·sikgipa,,,none,DUPLICATE_KEY
3173,worker / laborer,Kam·ka·gipa,,,none,DUPLICATE_KEY
3174,king,Raja,,,none,DUPLICATE_KEY
3175,chief,Nokma,,,none,DUPLICATE_KEY
3176,police,Pulis,,,none,DUPLICATE_KEY
3177,soldier,Sipai,,,none,DUPLICATE_KEY
3178,postman,Chiti·ra·ba·gipa,,,none,DUPLICATE_KEY
3179,cook,Song·timgipa,,,none,DUPLICATE_KEY
3180,leader,Dilgipa,,,none,DUPLICATE_KEY
3181,preacher,Aganprakgipa,,,none,DUPLICATE_KEY
3182,thief,Cha·u,,,none,DUPLICATE_KEY
3183,guest,Sokgipa,,,none,DUPLICATE_KEY
3184,stranger,Agital,,,none,DUPLICATE_KEY
3185,school,Skul,,,none,DUPLICATE_KEY
3186,class,Klas,,,none,DUPLICATE_KEY
3187,book,Ki·tap,,,none,DUPLICATE_KEY
3188,paper,Lekka,,,none,DUPLICATE_KEY
3189,pen,Pen,,,none,DUPLICATE_KEY
3190,pencil,Pencil,,,none,DUPLICATE_KEY
3191,ink,Kali,,,none,DUPLICATE_KEY
3192,lesson,Porani,,,none,DUPLICATE_KEY
3193,letter (alphabet),Oikor,,,none,DUPLICATE_KEY
3194,word,Katta,,,none,DUPLICATE_KEY
3195,sentence,Katta·ku·chik,,,none,DUPLICATE_KEY
3196,question,Sing·ani,,,none,DUPLICATE_KEY
3197,answer,Aganchakani,,,none,DUPLICATE_KEY
3198,test / exam,Porika,,,none,DUPLICATE_KEY
3199,knowledge,Gni / Ma·siani,,,none,DUPLICATE_KEY
3200,wisdom,Seng·ani,,,none,DUPLICATE_KEY
3201,story,Golpo,,,none,DUPLICATE_KEY
3202,map,Map,,,none,DUPLICATE_KEY
3203,picture,Noksa,,,none,DUPLICATE_KEY
3204,mistake,Gualani,,,none,DUPLICATE_KEY
3205,medicine,Sam,,,none,DUPLICATE_KEY
3206,pain,Sa·dika,,,none,DUPLICATE_KEY
3207,fever,Sin··ding··a,,,none,DOUBLE_RAKA|DUPLICATE_KEY
3208,cough,Gusua,,,none,DUPLICATE_KEY
3209,headache,Sko·saa,,,none,DUPLICATE_KEY
3210,stomachache,Ok·saa,,,none,DUPLICATE_KEY
3211,wound / injury,Mata,,,none,DUPLICATE_KEY
3212,blood,An·chi,,,none,DUPLICATE_KEY
3213,bone,Greng,,,none,DUPLICATE_KEY
3214,healthy,An·senga,,,none,DUPLICATE_KEY
3215,weak,Bilgri,,,none,DUPLICATE_KEY
3216,strong,Bilaka,,,none,DUPLICATE_KEY
3217,blind,Mikgri,,,none,DUPLICATE_KEY
3218,deaf,Nachil·kala,,,none,DUPLICATE_KEY
3219,mute,Ku·ma,,,none,DUPLICATE_KEY
3220,poison,Bisi,,,none,DUPLICATE_KEY
3221,swelling,Ripoma,,,none,DUPLICATE_KEY
3222,itch,Ka·kita,,,none,DUPLICATE_KEY
3223,pill,Sam,,,none,DUPLICATE_KEY
3224,axe,Rua (⚠ verb: to pour),,,none,DUPLICATE_KEY
3225,knife (small),Kettal,,,none,DUPLICATE_KEY
3226,sword / machete,Mil·am,,,none,DUPLICATE_KEY
3227,hoe,Gitchima / kodal,,,none,DUPLICATE_KEY
3228,hammer,Martul,,,none,DUPLICATE_KEY
3229,nail (metal),Gajal / Gojal,,,none,DUPLICATE_KEY
3230,rope,Budu,,,none,DUPLICATE_KEY
3231,basket (backpack),Kokcheng,,,none,DUPLICATE_KEY
3232,umbrella,Satta,,,none,DUPLICATE_KEY
3233,ladder,Jang·ke,,,none,DUPLICATE_KEY
3234,bridge,Jal·ang / dolong,,,none,DUPLICATE_KEY
3235,boat,Ring,,,none,DUPLICATE_KEY
3236,life,Janggi,,,none,DUPLICATE_KEY
3237,death,Sia,,,none,DUPLICATE_KEY
3238,truth,Bebe,,,none,DUPLICATE_KEY
3239,lie,Tol·a,,,none,DUPLICATE_KEY
3240,war,Dakgrikani,,,none,DUPLICATE_KEY
3241,peace,Tom·tomani,,,none,DUPLICATE_KEY
3242,dream,Jumang,,,none,DUPLICATE_KEY
3243,sound,Gam·a,,,none,DUPLICATE_KEY
3244,voice,Ku·rang,,,none,DUPLICATE_KEY
3245,light,Seng·a,,,none,DUPLICATE_KEY
3246,darkness,Andala,,,none,DUPLICATE_KEY
3247,ghost,Me·mang,,,none,DUPLICATE_KEY
3248,tradition,Dakbewal,,,none,DUPLICATE_KEY
3249,language,Ku·sik,,,none,DUPLICATE_KEY
3250,shadow,Jagring,,,none,DUPLICATE_KEY
3251,all,Gimikan,,,none,DUPLICATE_KEY
3252,some,Mitam,,,none,DUPLICATE_KEY
3253,many / much,Bang·a,,,none,DUPLICATE_KEY
3254,few / little,On·titi,,,none,DUPLICATE_KEY
3255,more,Bang·bata,,,none,DUPLICATE_KEY
3256,less,Komia,,,none,DUPLICATE_KEY
3257,empty,Bangbang,,,none,DUPLICATE_KEY
3258,full,Gapa,,,none,DUPLICATE_KEY
3259,enough,Chu·onga,,,none,DUPLICATE_KEY
3260,rice (uncooked),Merong,,,none,DUPLICATE_KEY
3261,rice (cooked),Mi,,,none,DUPLICATE_KEY
3262,salt,Kari,,,none,DUPLICATE_KEY
3263,oil,To,,,none,DUPLICATE_KEY
3264,water,Chi,,,none,DUPLICATE_KEY
3265,sugar,Chini,,,none,DUPLICATE_KEY
3266,milk,Dutt,,,none,DUPLICATE_KEY
3267,egg,Do·chi,,,none,DUPLICATE_KEY
3268,meat,Be·en,,,none,DUPLICATE_KEY
3269,fish,Na·tok,,,none,DUPLICATE_KEY
3270,dry fish,Na·kam,,,none,DUPLICATE_KEY
3271,turmeric,Holdi,,,none,DUPLICATE_KEY
3272,garlic,Rasin·gipok,,,none,DUPLICATE_KEY
3273,ginger,Re·ching,,,none,DUPLICATE_KEY
3274,onion,Rasin,,,none,DUPLICATE_KEY
3275,chili,Jal·ik,,,none,DUPLICATE_KEY
3276,lentils,Dalli,,,none,DUPLICATE_KEY
3277,bread,Ruti,,,none,DUPLICATE_KEY
3278,tea,Cha,,,none,DUPLICATE_KEY
3279,spices (general),Mosila,,,none,DUPLICATE_KEY
3280,to cook,Song·a,,,none,DUPLICATE_KEY
3281,to fry,Jo·a,,,none,DUPLICATE_KEY
3282,to boil,Rita,,,none,DUPLICATE_KEY
3283,to bake / roast,Ang·a,,,none,DUPLICATE_KEY
3284,to stir,Mo·ila,,,none,DUPLICATE_KEY
3285,pot,Me.dik,,,none,DUPLICATE_KEY
3286,pan,Sospen,,,none,DUPLICATE_KEY
3287,plate,Tala,,,none,DUPLICATE_KEY
3288,cup,Cup,,,none,DUPLICATE_KEY
3289,knife,Kettal,,,none,DUPLICATE_KEY
3290,firewood,Am·bol,,,none,DUPLICATE_KEY
3291,road / path,Rama,,,none,DUPLICATE_KEY
3292,car,Gari,,,none,DUPLICATE_KEY
3293,bicycle,Rengrengsil,,,none,DUPLICATE_KEY
3294,motorcycle,Motor·cycle,,,none,DUPLICATE_KEY
3295,train,Rail·gari,,,none,DUPLICATE_KEY
3296,airplane,Sildo·reng,,,none,DUPLICATE_KEY
3297,boat,Ring,,,none,DUPLICATE_KEY
3298,bridge,Jal·ang,,,none,DUPLICATE_KEY
3299,distance,Chel·a,,,none,DUPLICATE_KEY
3300,journey,Songreani,,,none,DUPLICATE_KEY
3301,ticket,Tikit,,,none,DUPLICATE_KEY
3302,bag / luggage,Bostu,,,none,DUPLICATE_KEY
3303,to arrive,Sokbaa,,,none,DUPLICATE_KEY
3304,to leave,Re·ongkata,,,none,DUPLICATE_KEY
3305,to wait,Damo / Sengbo,,,none,DUPLICATE_KEY
3306,station / stop,Nengtakani Biap,,,none,DUPLICATE_KEY
3307,fast,Ta·raka,,,none,DUPLICATE_KEY
3308,slow,Ka·sina,,,none,DUPLICATE_KEY
3309,near,Sepang,,,none,DUPLICATE_KEY
3310,far,Chel·a,,,none,DUPLICATE_KEY
3311,man,Me·asa,,,none,DUPLICATE_KEY
3312,woman,Me·chik,,,none,DUPLICATE_KEY
3313,boy,Pante,,,none,DUPLICATE_KEY
3314,girl,Me·tra,,,none,DUPLICATE_KEY
3315,child,Bi·sa,,,none,DUPLICATE_KEY
3316,old man,Budepa,,,none,DUPLICATE_KEY
3317,old woman,Buchuma,,,none,DUPLICATE_KEY
3318,youth,Me·tra·pante,,,none,DUPLICATE_KEY
3319,son,Depante,,,none,DUPLICATE_KEY
3320,daughter,Demechik,,,none,DUPLICATE_KEY
3321,friend,Ripeng,,,none,DUPLICATE_KEY
3322,enemy,Bobil,,,none,DUPLICATE_KEY
3323,neighbor,Noksul,,,none,DUPLICATE_KEY
3324,guest,Sokgipa,,,none,DUPLICATE_KEY
3325,master / owner,Nokgipa,,,none,DUPLICATE_KEY
3326,servant,Nokkol,,,none,DUPLICATE_KEY
3327,village chief,Nokma,,,none,DUPLICATE_KEY
3328,wood,Bol,,,none,DUPLICATE_KEY
3329,stone,Ro·ong,,,none,DUPLICATE_KEY
3330,iron / metal,Sil,,,none,DUPLICATE_KEY
3331,gold,Sona,,,none,DUPLICATE_KEY
3332,silver,Rupa,,,none,DUPLICATE_KEY
3333,cloth,Ba·ra,,,none,DUPLICATE_KEY
3334,paper,Lekka,,,none,DUPLICATE_KEY
3335,plastic,Plastic,,,none,DUPLICATE_KEY
3336,glass,Glass,,,none,DUPLICATE_KEY
3337,bamboo,Wa·a,,,none,DUPLICATE_KEY
3338,thick,Ritchaa,,,none,DUPLICATE_KEY
3339,thin,Ba·renga,,,none,DUPLICATE_KEY
3340,hard,Raka,,,none,DUPLICATE_KEY
3341,who,Sawa,,,none,DUPLICATE_KEY
3342,what,Maia,,,none,DUPLICATE_KEY
3343,when,Basako,,,none,DUPLICATE_KEY
3344,where,Bano,,,none,DUPLICATE_KEY
3345,why,Maini·gimin,,,none,DUPLICATE_KEY
3346,how,Maikai,,,none,DUPLICATE_KEY
3347,and,Aro,,,none,DUPLICATE_KEY
3348,but,Indiba,,,none,DUPLICATE_KEY
3349,or,Ba,,,none,DUPLICATE_KEY
3350,because,Maina,,,none,DUPLICATE_KEY
3351,fish,Na·tok,,,none,DUPLICATE_KEY
3352,crab,Ang·ke,,,none,DUPLICATE_KEY
3353,frog,Beng·blok,,,none,DUPLICATE_KEY
3354,turtle,Ki·sing,,,none,DUPLICATE_KEY
3355,prawn / shrimp,Na·tik,,,none,DUPLICATE_KEY
3356,butterfly,Me·pilip,,,none,DUPLICATE_KEY
3357,bee,Bija,,,none,DUPLICATE_KEY
3358,ant,Chibrim,,,none,DUPLICATE_KEY
3359,mosquito,Ganggu,,,none,DUPLICATE_KEY
3360,fly,Tampi,,,none,DUPLICATE_KEY
3361,spider,Guwang,,,none,DUPLICATE_KEY
3362,cockroach,Karo,,,none,DUPLICATE_KEY
3363,scorpion,Mangkram,,,none,DUPLICATE_KEY
3364,worm / caterpillar,Jo·ong,,,none,DUPLICATE_KEY
3365,tail,Ki·me,,,none,DUPLICATE_KEY
3366,horn,Grong,,,none,DUPLICATE_KEY
3367,wing,Grang,,,none,DUPLICATE_KEY
3368,feather,Kimil,,,none,DUPLICATE_KEY
3369,beak,Ku·chot,,,none,DUPLICATE_KEY
3370,egg,Do·chi,,,none,DUPLICATE_KEY
3371,nest,Do·bitip,,,none,DUPLICATE_KEY
3372,hoof,Ja·skil,,,none,DUPLICATE_KEY
3373,claw,Jakskil,,,none,DUPLICATE_KEY
3374,to fly,Bila,,,none,DUPLICATE_KEY
3375,to swim,Jroa (⚠ also: stinging sensation),,,none,DUPLICATE_KEY
3376,to bark,Sing·a,,,none,DUPLICATE_KEY
3377,to bite,Chika,,,none,DUPLICATE_KEY
3378,to crawl,Malama,,,none,DUPLICATE_KEY
3379,to growl,Randinga,,,none,DUPLICATE_KEY
3380,to lay eggs,Bitchi·chi·a,,,none,DUPLICATE_KEY
3381,to hunt,Sikar·ka·a,,,none,DUPLICATE_KEY
3382,to catch,Rim·a,,,none,DUPLICATE_KEY
3383,wild,Buringni,,,none,DUPLICATE_KEY
3384,tame,Nokni,,,none,DUPLICATE_KEY
3385,god,Isol,,,none,DUPLICATE_KEY
3386,spirit / soul,Janggi / Gisik,,,none,DUPLICATE_KEY
3387,ghost,Me·mang,,,none,DUPLICATE_KEY
3388,heaven,Salgi,,,none,DUPLICATE_KEY
3389,hell,Norok,,,none,DUPLICATE_KEY
3390,prayer,Bi·ani,,,none,DUPLICATE_KEY
3391,to pray,Bi·a,,,none,DUPLICATE_KEY
3392,worship,Olakkiani,,,none,DUPLICATE_KEY
3393,church,Gilja·nok,,,none,DUPLICATE_KEY
3394,sin,Pap,,,none,DUPLICATE_KEY
3395,blessing,Pattiani,,,none,DUPLICATE_KEY
3396,sacrifice,Boli,,,none,DUPLICATE_KEY
3397,holy,Rongtalgipa,,,none,DUPLICATE_KEY
3398,pastor,Pamong,,,none,DUPLICATE_KEY
3399,priest,Kamal,,,none,DUPLICATE_KEY
3400,bible,Sastro,,,none,DUPLICATE_KEY
3401,faith,Bebera·ani,,,none,DUPLICATE_KEY
3402,mercy,Ka·sachakani,,,none,DUPLICATE_KEY
3403,miracle,Aiao·inmangipa·kam,,,none,DUPLICATE_KEY
3404,angel,Sa·gre,,,none,DUPLICATE_KEY
3405,tradition,Dakbewal,,,none,DUPLICATE_KEY
3406,law,Niam,,,none,DUPLICATE_KEY
3407,court,Kachari,,,none,DUPLICATE_KEY
3408,prison,Patok·nok,,,none,DUPLICATE_KEY
3409,punishment,Sasti,,,none,DUPLICATE_KEY
3410,reward,Boksis,,,none,DUPLICATE_KEY
3411,country,A·song,,,none,DUPLICATE_KEY
3412,freedom,Jakgitelani,,,none,DUPLICATE_KEY
3413,fight,Dakgrikani,,,none,DUPLICATE_KEY
3414,tax,Kajina,,,none,DUPLICATE_KEY
3415,signature,Jak·soi,,,none,DUPLICATE_KEY
3416,truth,Bebe,,,none,DUPLICATE_KEY
3417,lie,Tol·napani,,,none,DUPLICATE_KEY
3418,witness,Sakki,,,none,DUPLICATE_KEY
3419,guilty,Dos·gnang,,,none,DUPLICATE_KEY
3420,innocent,Dos·gri,,,none,DUPLICATE_KEY
3421,to judge,Bichal·ka·a,,,none,DUPLICATE_KEY
3422,to clean,Rongtalata,,,none,DUPLICATE_KEY
3423,to sweep,Itroka,,,none,DUPLICATE_KEY
3424,to wash (clothes),Su·sranga,,,none,DUPLICATE_KEY
3425,to wash (hands),Jaksua,,,none,DUPLICATE_KEY
3426,to wash (face),Miksua,,,none,DUPLICATE_KEY
3427,to bathe,Aua,,,none,DUPLICATE_KEY
3428,to mend / fix,Namatpila,,,none,DUPLICATE_KEY
3429,to build,Rika,,,none,DUPLICATE_KEY
3430,to dig,Cho·a,,,none,DUPLICATE_KEY
3431,to plant,Ge·a,,,none,DUPLICATE_KEY
3432,to cut (wood),Den·a,,,none,DUPLICATE_KEY
3433,to break,Be·ata,,,none,DUPLICATE_KEY
3434,to burn,So·a,,,none,DUPLICATE_KEY
3435,to light (lamp),Ching·ata,,,none,DUPLICATE_KEY
3436,to put out (fire),Kimita,,,none,DUPLICATE_KEY
3437,to wrap,Kadepa,,,none,DUPLICATE_KEY
3438,to tie,Kaa,,,none,DUPLICATE_KEY
3439,to untie,Enga,,,none,DUPLICATE_KEY
3440,to carry (on head),Ritchila,,,none,DUPLICATE_KEY
3441,to carry (on back),Ripea,,,none,DUPLICATE_KEY
3442,to carry (in hand),De·a,,,none,DUPLICATE_KEY
3443,hungry,Okkria,,,none,DUPLICATE_KEY
3444,thirsty,Chi·ringna·ska,,,none,DUPLICATE_KEY
3445,tired,Neng·a,,,none,DUPLICATE_KEY
3446,sleepy,Tusina·ska,,,none,DUPLICATE_KEY
3447,sick,Sakama,,,none,DUPLICATE_KEY
3448,dizzy,Miksula,,,none,DUPLICATE_KEY
3449,sweat,Ding·ol,,,none,DUPLICATE_KEY
3450,light (weight),Seng·a,,,none,DUPLICATE_KEY
3451,hard,Rak·a,,,none,DUPLICATE_KEY
3452,soft,Nom·a,,,none,DUPLICATE_KEY
3453,sharp,Mata,,,none,DUPLICATE_KEY
3454,blunt,Bin·a,,,none,DUPLICATE_KEY
3455,smooth,Rinoka,,,none,DUPLICATE_KEY
3456,rough,Skaka,,,none,DUPLICATE_KEY
3457,deep,Tu·a,,,none,DUPLICATE_KEY
3458,shallow,Tu·ja,,,none,DUPLICATE_KEY
3459,high,Chua,,,none,DUPLICATE_KEY
3460,low,Ona,,,none,DUPLICATE_KEY
3461,wide,Apala,,,none,DUPLICATE_KEY
3462,narrow,Apchona,,,none,DUPLICATE_KEY
3463,clean,Rongtala,,,none,DUPLICATE_KEY
3464,dirty,Mitchia,,,none,DUPLICATE_KEY
3465,full,Gapa,,,none,DUPLICATE_KEY
3466,empty,Bangbang,,,none,DUPLICATE_KEY
3467,expensive,Dam·raka,,,none,DUPLICATE_KEY
3468,cheap,Dam·nom·a,,,none,DUPLICATE_KEY
3469,i,Anga,,,none,DUPLICATE_KEY
3470,me,Angko,,,none,DUPLICATE_KEY
3471,you (singular),Na·a,,,none,DUPLICATE_KEY
3472,you (object),Nang·na / Nang·ko,,,none,DUPLICATE_KEY
3473,he / she,Ua,,,none,DUPLICATE_KEY
3474,him / her,Una,,,none,DUPLICATE_KEY
3475,we /us (incl.),Chinga,,,none,DUPLICATE_KEY
3476,they,Uamang,,,none,DUPLICATE_KEY
3477,them,Uamangna,,,none,DUPLICATE_KEY
3478,my / mine,Angni,,,none,DUPLICATE_KEY
3479,your / yours,Nang·ni,,,none,DUPLICATE_KEY
3480,his / her / hers,Uni,,,none,DUPLICATE_KEY
3481,our / ours,Chingni / An·chingni,,,none,DUPLICATE_KEY
3482,their / theirs,Uamangni,,,none,DUPLICATE_KEY
3483,whose?,Sani?,,,none,DUPLICATE_KEY
3484,someone's,Saniba,,,none,DUPLICATE_KEY
3485,everyone's,Pilakni,,,none,DUPLICATE_KEY
3486,this,Ia,,,none,DUPLICATE_KEY
3487,that,Ua,,,none,DUPLICATE_KEY
3488,these,Iamang,,,none,DUPLICATE_KEY
3489,those,Uamang,,,none,DUPLICATE_KEY
3490,here,Iano,,,none,DUPLICATE_KEY
3491,there,Uano,,,none,DUPLICATE_KEY
3492,myself,Anga an·tang,,,none,DUPLICATE_KEY
3493,yourself,Na·a an·tang,,,none,DUPLICATE_KEY
3494,himself / herself,Ua an·tang,,,none,DUPLICATE_KEY
3495,someone,Saksa,,,none,DUPLICATE_KEY
3496,no one,Darangba·ong·ja,,,none,DUPLICATE_KEY
3497,everyone,Sakanti,,,none,DUPLICATE_KEY
3498,each,Sakprak,,,none,DUPLICATE_KEY
3499,other,Gipin,,,none,DUPLICATE_KEY
3500,market,Bajal / Anti,,,none,DUPLICATE_KEY
3501,shop,Dokan,,,none,DUPLICATE_KEY
3502,money,Tangka,,,none,DUPLICATE_KEY
3503,price,Dam,,,none,DUPLICATE_KEY
3504,expensive,Dam·raka,,,none,DUPLICATE_KEY
3505,cheap,Dam·nom·a,,,none,DUPLICATE_KEY
3506,to buy,Brea,,,none,DUPLICATE_KEY
3507,to sell,Pala,,,none,DUPLICATE_KEY
3508,coin,Tangka·bisil,,,none,DUPLICATE_KEY
3509,scale,Tochakani,,,none,DUPLICATE_KEY
3510,fresh,Gital,,,none,DUPLICATE_KEY
3511,stale,Gitcham,,,none,DUPLICATE_KEY
3512,discount,Dam·komiatani,,,none,DUPLICATE_KEY
3513,customer,Bregipa,,,none,DUPLICATE_KEY
3514,shopkeeper,Dokan·dakgipa,,,none,DUPLICATE_KEY
3515,bag,Thola,,,none,DUPLICATE_KEY
3516,how much is this?,Baita?,,,none,DUPLICATE_KEY
3517,reduce the price,Dam·ko on·tisa komiatbo.,,,none,DUPLICATE_KEY
3518,i want to buy this,Anga iako brena ska.,,,none,DUPLICATE_KEY
3519,do you have...?,Nang·o ... dongama?,,,none,DUPLICATE_KEY
3520,it is too expensive,Ia dam rakduga.,,,none,DUPLICATE_KEY
3521,give me one kilo,Angna kilo·sa on·bo.,,,none,DUPLICATE_KEY
3522,hello,Salam / Namengama,,,none,DUPLICATE_KEY
3523,how are you?,Na·a namengama?,,,none,DUPLICATE_KEY
3524,i am fine,Anga namenga.,,,none,DUPLICATE_KEY
3525,what is your name?,Nang·ni bimungara maia?,,,none,DUPLICATE_KEY
3526,my name is...,Angni bimungara...,,,none,DUPLICATE_KEY
3527,thank you,Mittela.,,,none,DUPLICATE_KEY
3528,please,Ka·sapae.,,,none,DUPLICATE_KEY
3529,excuse me,Angko kema·watbo.,,,none,DUPLICATE_KEY
3530,sorry,Kema·bi·a.,,,none,DUPLICATE_KEY
3531,good morning,Pringnam.,,,none,DUPLICATE_KEY
3532,good afternoon,Salnam.,,,none,DUPLICATE_KEY
3533,good evening,Attamnam.,,,none,DUPLICATE_KEY
3534,good night,Walnam.,,,none,DUPLICATE_KEY
3535,goodbye,Re·ang·na / Nam·en·dongbo.,,,none,DUPLICATE_KEY
3536,see you again,Pil·tai·grongna,,,none,DUPLICATE_KEY
3537,welcome,Rimchaksoa,,,none,DUPLICATE_KEY
3538,come in,Ning·chi re·babo.,,,none,DUPLICATE_KEY
3539,sit down,Asongbo.,,,none,DUPLICATE_KEY
3540,eat well,Name cha·bo.,,,none,DUPLICATE_KEY
3541,where are you from?,Na·a bano·ni?,,,none,DUPLICATE_KEY
3542,i am from...,Anga ...·ni.,,,none,DUPLICATE_KEY
3543,time,Somoi,,,none,DUPLICATE_KEY
3544,clock / watch,Guri,,,none,DUPLICATE_KEY
3545,hour,Konta,,,none,DUPLICATE_KEY
3546,morning,Pring,,,none,DUPLICATE_KEY
3547,noon,Sal·jatchi,,,none,DUPLICATE_KEY
3548,afternoon,Sal·aksol,,,none,DUPLICATE_KEY
3549,evening,Attam,,,none,DUPLICATE_KEY
3550,night,Wal,,,none,DUPLICATE_KEY
3551,midnight,Wal·jatchi,,,none,DUPLICATE_KEY
3552,today,Da·alo,,,none,DUPLICATE_KEY
3553,tomorrow,Knalo,,,none,DUPLICATE_KEY
3554,day after tomorrow,Me·nnalo,,,none,DUPLICATE_KEY
3555,yesterday,Meja,,,none,DUPLICATE_KEY
