index,english,garo,category,notes,verification_tag,flags
3795,reside,dong·kam·a,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
3800,restless,deng·deng·a,uncategorized,UNVERIFIED/HIGH v:dong-ru-rak-a / na-til-ek-a / rik-rik-rak-rak,VERIFIED/HIGH,DUPLICATE_KEY
3801,restless,dong·ru·rak·a,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
3802,restless,na·til·ek·a,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
3803,restless,rik·rik·rak·rak,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
3804,return,chot·a,travel,UNVERIFIED/HIGH v:i˙-ang-pil˙-a / i˙-ba-pil˙-a / pil˙-a,VERIFIED/HIGH,DUPLICATE_KEY
3805,return,i˙·ang·pil˙·a,travel,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
3806,return,i˙·ba·pil˙·a,travel,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
3807,return,pil˙·a,travel,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
3810,revolve,go·re·a,uncategorized,UNVERIFIED/HIGH v:wil-wil-a,VERIFIED/HIGH,DUPLICATE_KEY
3811,revolve,wil·wil·a,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
3813,rice and curry,mi·sam,food,UNVERIFIED/HIGH v:mi-si-sam-si,VERIFIED/HIGH,DUPLICATE_KEY
3814,rice and curry,mi·si·sam·si,food,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
3818,rice seedling,jal·a,food,UNVERIFIED/HIGH v:ro-a,VERIFIED/HIGH,DUPLICATE_KEY
3819,rice seedling,ro·a,food,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
3827,ring for finger,ang·gut,phrases,UNVERIFIED/HIGH v:jak-si-tam,VERIFIED/HIGH,DUPLICATE_KEY
3828,ring for finger,jak·si·tam,phrases,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
3830,ripe,bri·a,uncategorized,UNVERIFIED/HIGH v:min-a / nang-chek-chek-a,VERIFIED/HIGH,DUPLICATE_KEY
3831,ripe,min·a,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
3832,ripe,nang·chek·chek·a,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
3833,rise,cha·a,uncategorized,UNVERIFIED/HIGH v:cha-sri-sra-a / na-a,VERIFIED/HIGH,DUPLICATE_KEY
3834,rise,cha·sri·sra·a,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
3835,rise,na·a,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
3837,roar,am·a,uncategorized,UNVERIFIED/HIGH v:ran-a,VERIFIED/HIGH,DUPLICATE_KEY
3838,roar,ran·a,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
3840,rock,ring·reng·a,uncategorized,UNVERIFIED/HIGH v:rong˙-te,VERIFIED/HIGH,DUPLICATE_KEY
3841,rock,rong˙·te,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
3843,roll up,dol˙·a,uncategorized,UNVERIFIED/HIGH v:tol˙-a,VERIFIED/HIGH,DUPLICATE_KEY
3844,roll up,tol˙·a,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
3847,root,ja˙·dil,uncategorized,UNVERIFIED/HIGH v:ring-gil-a,VERIFIED/HIGH,DUPLICATE_KEY
3848,root,ring·gil·a,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
3851,rotten,bo˙·ol·a,uncategorized,UNVERIFIED/HIGH v:kal-ting-a / so-brok-a,VERIFIED/HIGH,DUPLICATE_KEY
3852,rotten,kal·ting·a,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
3853,rotten,so·brok·a,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
3854,round,da·wil·a,uncategorized,UNVERIFIED/HIGH v:-tom- / gul-gul-a / tam˙-bing-a,VERIFIED/HIGH,DUPLICATE_KEY
3855,round,·tom·,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
3856,round,gul·gul·a,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
3857,round,tam˙·bing·a,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
3860,rub,nong·a,uncategorized,UNVERIFIED/HIGH v:rim˙-rok-a / rip-a,VERIFIED/HIGH,DUPLICATE_KEY
3861,rub,rim˙·rok·a,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
3862,rub,rip·a,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
3866,run away,kat·a,uncategorized,UNVERIFIED/HIGH v:kat-sit-tap-a,VERIFIED/HIGH,DUPLICATE_KEY
3867,run away,kat·sit·tap·a,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
3869,rust,chi·rin·ik,uncategorized,UNVERIFIED/HIGH v:sil-git-chak,VERIFIED/HIGH,DUPLICATE_KEY
3870,rust,sil·git·chak,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
3872,sal tree,bol·sal,uncategorized,UNVERIFIED/HIGH v:go-ja-ri,VERIFIED/HIGH,DUPLICATE_KEY
3873,sal tree,go·ja·ri,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
3875,same,ap·san,uncategorized,UNVERIFIED/HIGH v:bai-bai / dam-san,VERIFIED/HIGH,DUPLICATE_KEY
3876,same,bai·bai,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
3877,same,dam·san,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
3878,sandal,ja˙·kop,uncategorized,UNVERIFIED/HIGH v:sen-dil,VERIFIED/HIGH,DUPLICATE_KEY
3879,sandal,sen·dil,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
3880,sap,bit·chi,uncategorized,UNVERIFIED/HIGH v:sek-ki,VERIFIED/HIGH,DUPLICATE_KEY
3881,sap,sek·ki,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
3888,say,a·gan·a,uncategorized,UNVERIFIED/HIGH v:in-a,VERIFIED/HIGH,DUPLICATE_KEY
3889,say,in·a,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
3892,scatter,go·pri·pra˙·a,uncategorized,UNVERIFIED/HIGH v:go-sri-sra-a,VERIFIED/HIGH,DUPLICATE_KEY
3893,scatter,go·sri·sra·a,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
3897,scold,ka˙·cha·a,uncategorized,UNVERIFIED/HIGH v:sa-wi-a,VERIFIED/HIGH,DUPLICATE_KEY
3898,scold,sa·wi·a,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
3899,scoop,bak·wak·a,uncategorized,UNVERIFIED/HIGH v:sat-a / sat-pak-a,VERIFIED/HIGH,DUPLICATE_KEY
3900,scoop,sat·a,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
3901,scoop,sat·pak·a,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
3903,scrape,bak·rok·a,uncategorized,UNVERIFIED/HIGH v:dang-rok-a / not-a / rok-a,VERIFIED/HIGH,DUPLICATE_KEY
3904,scrape,dang·rok·a,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
3905,scrape,not·a,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
3906,scrape,rok·a,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
3908,scratch,brik·a,uncategorized,UNVERIFIED/HIGH v:bu-chrak-a / ku˙-ak-a / mat-chrit-a,VERIFIED/HIGH,DUPLICATE_KEY
3909,scratch,bu·chrak·a,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
3910,scratch,ku˙·ak·a,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
3911,scratch,mat·chrit·a,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
3917,search,nem·a,uncategorized,UNVERIFIED/HIGH v:san-di-a,VERIFIED/HIGH,DUPLICATE_KEY
3918,search,san·di·a,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
3919,seat,chiit,uncategorized,UNVERIFIED/HIGH v:siit,VERIFIED/HIGH,DUPLICATE_KEY
3920,seat,siit,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
3922,secretly,srok,uncategorized,UNVERIFIED/HIGH v:tim-e tim-e,VERIFIED/HIGH,DUPLICATE_KEY
3923,secretly,tim·e tim·e,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
3936,separate,al·a·da,uncategorized,UNVERIFIED/HIGH v:gi-sil-a,VERIFIED/HIGH,DUPLICATE_KEY
3937,separate,gi·sil·a,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
3938,serve,chin·a,uncategorized,UNVERIFIED/HIGH v:sa-a,VERIFIED/HIGH,DUPLICATE_KEY
3939,serve,sa·a,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
3940,serving,mi·dap,uncategorized,UNVERIFIED/HIGH v:mi-pal / sam-dap,VERIFIED/HIGH,DUPLICATE_KEY
3941,serving,mi·pal,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
3942,serving,sam·dap,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
3948,settle,song·dong·a,uncategorized,UNVERIFIED/HIGH v:wat-a,VERIFIED/HIGH,DUPLICATE_KEY
3949,settle,wat·a,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
3952,settlement,mi·mang·sa,uncategorized,UNVERIFIED/HIGH v:song-nok,VERIFIED/HIGH,DUPLICATE_KEY
3953,settlement,song·nok,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
3955,sexual relations,ju˙·a,uncategorized,UNVERIFIED/HIGH v:to-re-a,VERIFIED/HIGH,DUPLICATE_KEY
3956,sexual relations,to·re·a,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
3958,shabby,gol˙·ki,uncategorized,UNVERIFIED/HIGH v:ken-ta-a,VERIFIED/HIGH,DUPLICATE_KEY
3959,shabby,ken·ta·a,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
3964,shake head,na·reng·reng·a,uncategorized,UNVERIFIED/HIGH v:rong-reng-a,VERIFIED/HIGH,DUPLICATE_KEY
3965,shake head,rong·reng·a,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
3967,share,bak,uncategorized,UNVERIFIED/HIGH v:su-al-a,VERIFIED/HIGH,DUPLICATE_KEY
3968,share,su·al·a,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
3971,sharpen,hul˙·a,uncategorized,UNVERIFIED/HIGH v:wil˙-a,VERIFIED/HIGH,DUPLICATE_KEY
3972,sharpen,wil˙·a,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
3973,shave,rok·a,uncategorized,UNVERIFIED/HIGH v:srik-a,VERIFIED/HIGH,DUPLICATE_KEY
3974,shave,srik·a,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
3976,sheep,be·ra,animals,UNVERIFIED/HIGH v:do˙-mok-me-ra,VERIFIED/HIGH,DUPLICATE_KEY
3977,sheep,do˙·mok·me·ra,animals,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
3978,shell,a˙·kam·pi,uncategorized,UNVERIFIED/HIGH v:bi-kil-ap / bi-king,VERIFIED/HIGH,DUPLICATE_KEY
3979,shell,bi·kil·ap,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
3980,shell,bi·king,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
3984,shine,ching˙·a,uncategorized,UNVERIFIED/HIGH v:chret dak-a / jing˙-jang-a / net-a,VERIFIED/HIGH,DUPLICATE_KEY
3985,shine,chret dak·a,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
3986,shine,jing˙·jang·a,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
3987,shine,net·a,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
3989,shiver,han˙·sim·mo·a,uncategorized,UNVERIFIED/HIGH v:tep-tep-a / til˙-til˙-a,VERIFIED/HIGH,DUPLICATE_KEY
3990,shiver,tep·tep·a,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
3991,shiver,til˙·til˙·a,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
3995,short cut,i˙·tong·tang·a,uncategorized,UNVERIFIED/HIGH v:re˙-tong-tang-a,VERIFIED/HIGH,DUPLICATE_KEY
3996,short cut,re˙·tong·tang·a,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
3999,shortened,tong˙·kap·a,uncategorized,UNVERIFIED/HIGH v:-kim-bak-,VERIFIED/HIGH,DUPLICATE_KEY
4000,shortened,·kim·bak·,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
4002,shout,chrik·a,uncategorized,UNVERIFIED/HIGH v:ku˙-rak-a,VERIFIED/HIGH,DUPLICATE_KEY
4003,shout,ku˙·rak·a,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
4004,shove,nel·a,uncategorized,UNVERIFIED/HIGH v:sik-pak-a,VERIFIED/HIGH,DUPLICATE_KEY
4005,shove,sik·pak·a,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
4006,show how,dak·dil·a,uncategorized,UNVERIFIED/HIGH v:dil-a,VERIFIED/HIGH,DUPLICATE_KEY
4007,show how,dil·a,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
4008,show off,ra·si·ra·wak dak·a,uncategorized,UNVERIFIED/HIGH v:rai-song-pa / seng˙-nik-a,VERIFIED/HIGH,DUPLICATE_KEY
4009,show off,rai·song·pa,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
4010,show off,seng˙·nik·a,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
4031,sister-in-law,no·sa·ri,uncategorized,UNVERIFIED/HIGH v:sa-ri,VERIFIED/HIGH,DUPLICATE_KEY
4032,sister-in-law,sa·ri,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
4034,sisters,a·bi·a·no,uncategorized,UNVERIFIED/HIGH v:a-bi-sa ma˙-drang,VERIFIED/HIGH,DUPLICATE_KEY
4035,sisters,a·bi·sa ma˙·drang,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
4036,site,bi·ta,uncategorized,UNVERIFIED/HIGH v:ha˙-dam / nok-kap,VERIFIED/HIGH,DUPLICATE_KEY
4037,site,ha˙·dam,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
4038,site,nok·kap,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
4041,skirt,dok·ban·da,uncategorized,UNVERIFIED/HIGH v:re˙-king,VERIFIED/HIGH,DUPLICATE_KEY
4042,skirt,re˙·king,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
4048,slices,sri·a,uncategorized,UNVERIFIED/HIGH v:gil-,VERIFIED/HIGH,DUPLICATE_KEY
4049,slices,gil·,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
4055,slope,ha˙·chik,uncategorized,UNVERIFIED/HIGH v:ra-ma a˙-sol-sol,VERIFIED/HIGH,DUPLICATE_KEY
4056,slope,ra·ma a˙·sol·sol,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
4059,slurp,ring·srip·a,uncategorized,UNVERIFIED/HIGH v:sal-srip-a,VERIFIED/HIGH,DUPLICATE_KEY
4060,slurp,sal·srip·a,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
4061,smacking,jik·jik·a,uncategorized,UNVERIFIED/HIGH v:ku˙-dim-a,VERIFIED/HIGH,DUPLICATE_KEY
4062,smacking,ku˙·dim·a,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
4064,smear,nong·a,uncategorized,UNVERIFIED/HIGH v:rep-pi-a,VERIFIED/HIGH,DUPLICATE_KEY
4065,smear,rep·pi·a,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
4066,smear on,pa˙·a,uncategorized,UNVERIFIED/HIGH v:sit-a,VERIFIED/HIGH,DUPLICATE_KEY
4067,smear on,sit·a,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
4072,smoke,ring·a,uncategorized,UNVERIFIED/HIGH v:tip-a / wal˙-ku / wal˙-ku-a,VERIFIED/HIGH,DUPLICATE_KEY
4073,smoke,tip·a,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
4074,smoke,wal˙·ku,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
4075,smoke,wal˙·ku·a,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
4078,snail,a·pu,animals,UNVERIFIED/HIGH v:chot-chru / spru,VERIFIED/HIGH,DUPLICATE_KEY
4079,snail,chot·chru,animals,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
4080,snail,spru,animals,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
4081,snare,a·grip,uncategorized,UNVERIFIED/HIGH v:ja˙-gra,VERIFIED/HIGH,DUPLICATE_KEY
4082,snare,ja˙·gra,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
4083,sniff,sal·srip·a,uncategorized,UNVERIFIED/HIGH v:sim-il-ot-a,VERIFIED/HIGH,DUPLICATE_KEY
4084,sniff,sim·il·ot·a,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
4088,snot,ging,uncategorized,UNVERIFIED/HIGH v:ging-ki,VERIFIED/HIGH,DUPLICATE_KEY
4089,snot,ging·ki,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
4092,so so,a·da·ma·da,uncategorized,UNVERIFIED/HIGH v:al-a-mal-a,VERIFIED/HIGH,DUPLICATE_KEY
4093,so so,al·a·mal·a,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
4094,soak,jim·a,uncategorized,UNVERIFIED/HIGH v:sim˙-a,VERIFIED/HIGH,DUPLICATE_KEY
4095,soak,sim˙·a,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
4099,soil,ha˙·,uncategorized,UNVERIFIED/HIGH v:ha˙-mang,VERIFIED/HIGH,DUPLICATE_KEY
4100,soil,ha˙·mang,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
4101,soiled,ma˙·bak·a,uncategorized,UNVERIFIED/HIGH v:re-wa-a,VERIFIED/HIGH,DUPLICATE_KEY
4102,soiled,re·wa·a,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
4106,son-in-law,cha·wa·ri,uncategorized,UNVERIFIED/HIGH v:ja-mai,VERIFIED/HIGH,DUPLICATE_KEY
4107,son-in-law,ja·mai,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
4108,song,a·je·a,uncategorized,UNVERIFIED/HIGH v:gan / giit,VERIFIED/HIGH,DUPLICATE_KEY
4109,song,gan,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
4110,song,giit,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
4112,soothe,mal·mok·a,uncategorized,UNVERIFIED/HIGH v:rim˙-rok-a,VERIFIED/HIGH,DUPLICATE_KEY
4113,soothe,rim˙·rok·a,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
4114,sore,hang˙·ki·sa·a,uncategorized,UNVERIFIED/HIGH v:pa-ri,VERIFIED/HIGH,DUPLICATE_KEY
4115,sore,pa·ri,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
4124,spear,jat·ta,uncategorized,UNVERIFIED/HIGH v:su˙-a,VERIFIED/HIGH,DUPLICATE_KEY
4125,spear,su˙·a,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
4134,spit,be˙·el·e gal·a,uncategorized,UNVERIFIED/HIGH v:bre-a / hak-a / stu-a,VERIFIED/HIGH,DUPLICATE_KEY
4135,spit,bre·a,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
4136,spit,hak·a,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
4137,spit,stu·a,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
4139,split,bret·a,uncategorized,UNVERIFIED/HIGH v:chit-a / chrit-a / den˙-ku-rak-a,VERIFIED/HIGH,DUPLICATE_KEY
4140,split,chit·a,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
4141,split,chrit·a,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
4142,split,den˙·ku·rak·a,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
4143,split bamboo,wa˙·si,uncategorized,UNVERIFIED/HIGH v:wa˙-si-ri,VERIFIED/HIGH,DUPLICATE_KEY
4144,split bamboo,wa˙·si·ri,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
4145,spoiled,re·wa·se·wa,uncategorized,UNVERIFIED/HIGH v:-brok- / sim-a,VERIFIED/HIGH,DUPLICATE_KEY
4146,spoiled,·brok·,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
4147,spoiled,sim·a,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
4149,spotted,re·wa·a,uncategorized,UNVERIFIED/HIGH v:tok-a,VERIFIED/HIGH,DUPLICATE_KEY
4150,spotted,tok·a,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
4152,spring,chi·ga,uncategorized,UNVERIFIED/HIGH v:chi-mik,VERIFIED/HIGH,DUPLICATE_KEY
4153,spring,chi·mik,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
4155,sprout,cha·a,uncategorized,UNVERIFIED/HIGH v:chong˙-a / kol-om,VERIFIED/HIGH,DUPLICATE_KEY
4156,sprout,chong˙·a,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
4157,sprout,kol·om,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
4159,squash,ak·ka·ru,uncategorized,UNVERIFIED/HIGH v:-min-ek- / go-min-da / lau,VERIFIED/HIGH,DUPLICATE_KEY
4160,squash,·min·ek·,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
4161,squash,go·min·da,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
4162,squash,lau,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
4168,squirm,deng·deng·a,uncategorized,UNVERIFIED/HIGH v:ga˙-git-ik-a / git-ik-a,VERIFIED/HIGH,DUPLICATE_KEY
4169,squirm,ga˙·git·ik·a,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
4170,squirm,git·ik·a,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
4182,stay,dong·chak·a,travel,UNVERIFIED/HIGH v:dong-dang-a,VERIFIED/HIGH,DUPLICATE_KEY
4183,stay,dong·dang·a,travel,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
4185,steal,chau˙·a,uncategorized,UNVERIFIED/HIGH v:chol-a,VERIFIED/HIGH,DUPLICATE_KEY
4186,steal,chol·a,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
4187,stem,bi·bak,uncategorized,UNVERIFIED/HIGH v:bi-pan-tu / ga˙-gong,VERIFIED/HIGH,DUPLICATE_KEY
4188,stem,bi·pan·tu,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
4189,stem,ga˙·gong,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
4190,step,ga˙·a,uncategorized,UNVERIFIED/HIGH v:ga˙-tim-ra,VERIFIED/HIGH,DUPLICATE_KEY
4191,step,ga˙·tim·ra,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
4193,steps,ja˙·ti,uncategorized,UNVERIFIED/HIGH v:teng˙-,VERIFIED/HIGH,DUPLICATE_KEY
4194,steps,teng˙·,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
4195,stick,bol·gan·tong,uncategorized,UNVERIFIED/HIGH v:bol-tong / gan-tong / gol˙-,VERIFIED/HIGH,DUPLICATE_KEY
4196,stick,bol·tong,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
